"salchan1_name","chan3_name","chan2_name","chan1_name","sales1_name","dma1_name"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","HUNTSVILLE-AL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","IDAHO FALLS/POCATELLO-ID"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","INDIANAPOLIS-IN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","JACKSON-MS"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","JACKSON-TN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","JACKSONVILLE-FL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","JOHNSTOWN/ALTOONA-PA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","JONESBORO-AR"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","JOPLIN/PITTSBURG-MO"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","JUNEAU-AK"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","KANSAS CITY-KS / MO"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","KNOXVILLE-TN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LA CROSSE/EAU CLAIRE-WI"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LAFAYETTE-IN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LAFAYETTE-LA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LAKE CHARLES-LA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LANSING/JACKSON-MI"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LAREDO-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LAS VEGAS-NV"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LEXINGTON-KY"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LIMA-OH"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LINCOLN-NE"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LITTLE ROCK-AR"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LOS ANGELES-CA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LOUISVILLE-KY"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","LUBBOCK-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MACON-GA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MADISON-WI"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MANKATO-MN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MARQUETTE-MI"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MCALLEN-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MEDFORD/KLAMATH FALLS-OR"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MEMPHIS-TN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MERIDIAN-MS"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MIAMI/FT. LAUDERDALE-FL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MIDLAND-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MILWAUKEE-WI"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MINNEAPOLIS-MN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MINOT/BISMARCK-ND"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MISSOULA-MT"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MOBILE/PENSACOLA-AL / FL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MONROE/EL DORADO-LA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MONTEREY/SALINAS-CA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","MONTGOMERY-AL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","NASHVILLE-TN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","NEW HAVEN/HARTFORD-CT"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","NEW ORLEANS-LA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","NORFOLK-VA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","NORTH PLATTE-NE"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","OKLAHOMA CITY-OK"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","OMAHA-NE"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","ORLANDO/DAYTONA/MELBOURNE-FL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","OTTUMWA-IA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PADUCAH-KY"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PALM SPRINGS-CA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PANAMA CITY-FL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PARKERSBURG-WV"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PEORIA/BLOOMINGTON-IL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PHILADELPHIA-PA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PHOENIX-AZ"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PITTSBURGH-PA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PORTLAND-ME"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PORTLAND-OR"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PRESQUE ISLE-ME"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","PROVIDENCE-RI"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","QUINCY-IL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","RALEIGH-NC"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","RAPID CITY-SD"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","RENO-NV"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","RICHMOND-VA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","ROANOKE/LYNCHBURG-VA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","ROCHESTER-MN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","ROCHESTER-NY"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","ROCKFORD-IL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SACRAMENTO-CA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SALISBURY-MD"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SALT LAKE CITY-UT"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SAN ANGELO-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SAN ANTONIO-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SAN DIEGO-CA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SAN FRANCISCO-CA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SANTA BARBARA-CA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SAVANNAH-GA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SEATTLE-WA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SHERMAN/ADA-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SHREVEPORT-LA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SIOUX CITY-IA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SIOUX FALLS-SD"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SOUTH BEND-IN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SPOKANE-WA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SPRINGFIELD-MA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SPRINGFIELD-MO"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","ST. GEORGE-UT"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","ST. JOSEPH-MO"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","ST. LOUIS-MO"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","SYRACUSE-NY"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TALLAHASSEE/THOMASVILLE-FL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TAMPA/ST. PETE/LAKELAND-FL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TERRE HAUTE-IN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TEXARKANA-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TOLEDO-OH"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TOPEKA-KS"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TRAVERSE CITY-MI"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TRI CITIES-TN"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TRI-STATE-NY/NJ/CT"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TUCSON-AZ"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TULSA-OK"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TWIN FALLS-ID"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","TYLER/LONGVIEW-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","UTICA-NY"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","VICTORIA-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WACO/TEMPLE/BRYAN-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WASHINGTON D.C."
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WATERTOWN-NY"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WAUSAU-WI"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WEST PALM BEACH-FL"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WHEELING-WV"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WICHITA FALLS-TX"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WICHITA-KS"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WILKES-BARRE-PA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","WILMINGTON-NC"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","YAKIMA-WA"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","YOUNGSTOWN-OH"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","YUMA-AZ"
"GM","Desktop","Brand","Search PLA","New Non-Loyal KC","ZANESVILLE-OH"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ABILENE-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ALBANY-GA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ALBANY-NY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ALBUQUERQUE/SANTA FE-NM"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ALEXANDRIA-LA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ALPENA-MI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","AMARILLO-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ANCHORAGE-AK"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ATLANTA-GA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","AUGUSTA-GA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","AUSTIN-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BAKERSFIELD-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BALTIMORE-MD"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BANGOR-ME"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BATON ROUGE-LA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BEAUMONT/PORT ARTHUR-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BEND-OR"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BILLINGS-MT"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BILOXI/GULFPORT-MS"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BINGHAMTON-NY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BIRMINGHAM-AL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BLUEFIELD-WV"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BOISE-ID"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BOSTON-MA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BOWLING GREEN-KY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BUFFALO-NY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BURLINGTON-PLATTSBURGH-VT"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","BUTTE/BOZEMAN-MT"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CASPER/RIVERTON-WY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CEDAR RAPIDS-IA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CHAMPAIGN/SPRINGFIELD-IL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CHARLESTON-SC"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CHARLESTON/HUNTINGTON-WV"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CHARLOTTE-NC"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CHARLOTTESVILLE"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CHATTANOOGA-TN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CHEYENNE- WY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CHICAGO-IL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CHICO/REDDING-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CINCINNATI-OH"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CLARKSBURG-WV"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CLEVELAND-OH"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","COLORADO SPRINGS-CO"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","COLUMBIA-SC"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","COLUMBIA/JEFFERSON CITY-MO"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","COLUMBUS-GA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","COLUMBUS-OH"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","COLUMBUS/TUPELO/WESTPOINT-MS"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","CORPUS CHRISTI-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","DALLAS-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","DAVENPORT-IA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","DAYTON-OH"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","DENVER-CO"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","DES MOINES-IA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","DETROIT-MI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","DOTHAN-AL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","DULUTH-MN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","EL PASO-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ELMIRA-NY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ERIE-PA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","EUGENE-OR"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","EUREKA-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","EVANSVILLE-IN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","FAIRBANKS-AK"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","FARGO-ND"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","FAYETTEVILLE/FT.SMIT-AR"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","FLAGSTAFF-AZ"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","FLINT/SAGINAW-BAY CITY-MI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","FLORENCE/MYRTLE BEACH-SC"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","FORT MYERS/NAPLES-FL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","FORT WAYNE-IN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","FRESNO/VISALIA-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GAINESVILLE-FL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GLENDIVE-MT"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GRAND JUNCTION/MONTROSE-CO"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GRAND RAPIDS/KALAMAZOO-MI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GREAT FALLS-MT"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GREEN BAY/APPLETON-WI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GREENSBORO-NC"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GREENVILLE-NC"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GREENVILLE-SC"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","GREENWOOD-MS"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","HARRISBURG/LANCASTER-PA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","HARRISONBURG-VA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","HATTIESBURG/LAUREL-MS"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","HELENA-MT"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","HONOLULU-HI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","HOUSTON-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","HUNTSVILLE-AL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","IDAHO FALLS/POCATELLO-ID"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","INDIANAPOLIS-IN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","JACKSON-MS"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","JACKSON-TN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","JACKSONVILLE-FL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","JOHNSTOWN/ALTOONA-PA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","JONESBORO-AR"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","JOPLIN/PITTSBURG-MO"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","JUNEAU-AK"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","KANSAS CITY-KS / MO"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","KNOXVILLE-TN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LA CROSSE/EAU CLAIRE-WI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LAFAYETTE-IN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LAFAYETTE-LA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LAKE CHARLES-LA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LANSING/JACKSON-MI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LAREDO-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LAS VEGAS-NV"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LEXINGTON-KY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LIMA-OH"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LINCOLN-NE"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LITTLE ROCK-AR"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LOS ANGELES-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LOUISVILLE-KY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","LUBBOCK-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MACON-GA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MADISON-WI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MANKATO-MN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MARQUETTE-MI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MCALLEN-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MEDFORD/KLAMATH FALLS-OR"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MEMPHIS-TN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MERIDIAN-MS"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MIAMI/FT. LAUDERDALE-FL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MIDLAND-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MILWAUKEE-WI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MINNEAPOLIS-MN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MINOT/BISMARCK-ND"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MISSOULA-MT"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MOBILE/PENSACOLA-AL / FL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MONROE/EL DORADO-LA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MONTEREY/SALINAS-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","MONTGOMERY-AL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","NASHVILLE-TN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","NEW HAVEN/HARTFORD-CT"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","NEW ORLEANS-LA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","NORFOLK-VA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","NORTH PLATTE-NE"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","OKLAHOMA CITY-OK"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","OMAHA-NE"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ORLANDO/DAYTONA/MELBOURNE-FL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","OTTUMWA-IA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PADUCAH-KY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PALM SPRINGS-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PANAMA CITY-FL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PARKERSBURG-WV"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PEORIA/BLOOMINGTON-IL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PHILADELPHIA-PA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PHOENIX-AZ"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PITTSBURGH-PA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PORTLAND-ME"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PORTLAND-OR"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PRESQUE ISLE-ME"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","PROVIDENCE-RI"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","QUINCY-IL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","RALEIGH-NC"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","RAPID CITY-SD"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","RENO-NV"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","RICHMOND-VA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ROANOKE/LYNCHBURG-VA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ROCHESTER-MN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ROCHESTER-NY"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","ROCKFORD-IL"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SACRAMENTO-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SALISBURY-MD"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SALT LAKE CITY-UT"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SAN ANGELO-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SAN ANTONIO-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SAN DIEGO-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SAN FRANCISCO-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SANTA BARBARA-CA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SAVANNAH-GA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SEATTLE-WA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SHERMAN/ADA-TX"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SHREVEPORT-LA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SIOUX CITY-IA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SIOUX FALLS-SD"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SOUTH BEND-IN"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SPOKANE-WA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SPRINGFIELD-MA"
"GM","Desktop","Brand","Search Reg","Existing Loyal KC","SPRINGFIELD-MO"
